trip_id,vehicle_id,attempt_number,draw_number,parking_index,success,is_planned_cell
1036,103,1,1,103,False,True
1036,103,2,1,103,True,True
1037,103,1,1,22,True,False
1038,103,1,1,86,False,True
1038,103,2,1,97,True,False
1039,103,1,1,65,True,True
1040,104,1,1,51,False,True
1040,104,2,1,52,True,False
1041,104,1,1,34,False,True
1041,104,2,1,47,True,True
1042,104,1,1,150,True,True
1043,104,1,1,154,True,True
1044,104,1,1,77,False,False
1044,104,1,2,65,True,True
1045,104,1,1,85,True,True
1046,104,1,1,151,False,True
1046,104,2,1,151,True,True
1047,104,1,1,62,False,False
1047,104,1,2,49,True,True
1048,104,1,1,32,True,False
1049,104,1,1,36,True,True
1050,105,1,1,15,False,True
1050,105,2,1,15,False,True
1050,105,3,1,33,False,True
1050,105,4,1,33,True,True
1051,105,1,1,105,True,True
1052,105,1,1,134,False,True
1052,105,2,1,134,False,True
1052,105,3,1,129,False,True
1052,105,4,1,133,False,True
1052,105,5,1,133,True,True
1053,105,1,1,77,True,True
1054,105,1,1,135,False,True
1054,105,2,1,135,False,True
1054,105,3,1,135,False,True
1054,105,4,1,135,True,True
1055,105,1,1,14,True,True
1056,105,1,1,72,True,True
1057,105,1,1,35,False,True
1057,105,2,1,28,True,True
1058,105,1,1,80,True,False
1059,105,1,1,81,True,False
1060,106,1,1,58,True,True
1061,106,1,1,108,False,True
1061,106,2,1,108,False,True
1061,106,3,1,108,False,True
1061,106,4,1,127,True,True
1062,106,1,1,0,True,True
1063,106,1,1,35,True,False
1064,106,1,1,66,True,True
1065,106,1,1,57,False,True
1065,106,2,1,64,True,True
1066,106,1,1,58,True,True
1067,106,1,1,44,True,True
1068,106,1,1,138,True,True
1069,106,1,1,56,True,True
1070,107,1,1,69,False,True
1070,107,2,1,69,False,True
1070,107,3,1,68,True,True
1071,107,1,1,106,False,False
1071,107,1,2,112,True,True
1072,107,1,1,120,True,True
1073,107,1,1,92,True,False
1074,107,1,1,26,True,False
1075,107,1,1,109,False,True
1075,107,2,1,109,False,True
1075,107,3,1,109,True,True
1076,107,1,1,139,True,True
1077,107,1,1,99,True,True
1078,107,1,1,50,True,True
1079,107,1,1,67,True,False
1080,108,1,1,39,True,True
1081,108,1,1,27,False,False
1081,108,1,2,15,False,False
1081,108,1,3,5,True,True
1082,108,1,1,59,False,True
1082,108,2,1,59,True,True
1083,108,1,1,100,False,False
1083,108,1,2,99,True,True
1084,108,1,1,139,False,True
1084,108,2,1,139,True,True
1085,108,1,1,43,False,True
1085,108,2,1,43,True,True
1086,108,1,1,103,False,False
1086,108,1,2,102,True,False
1087,108,1,1,99,False,True
1087,108,2,1,99,True,True
1088,108,1,1,132,True,True
1089,108,1,1,70,False,True
1089,108,2,1,70,False,True
1089,108,3,1,70,True,True
1090,109,1,1,61,True,False
1091,109,1,1,53,False,True
1091,109,2,1,53,False,True
1091,109,3,1,53,False,True
1091,109,4,1,53,True,True
1092,109,1,1,8,True,True
1093,109,1,1,69,False,False
1093,109,1,2,81,True,False
1094,109,1,1,138,False,True
1094,109,2,1,107,False,True
1094,109,3,1,126,False,True
1094,109,4,1,126,False,True
1094,109,5,1,96,False,True
1094,109,6,1,96,False,True
1094,109,7,1,116,True,True
1095,109,1,1,9,True,True
1096,109,1,1,124,True,True
1097,109,1,1,65,False,False
1097,109,1,2,57,False,True
1097,109,2,1,65,False,True
1097,109,3,1,74,True,False
1098,109,1,1,61,False,True
1098,109,2,1,61,True,True
1099,109,1,1,136,True,True
1100,110,1,1,71,False,True
1100,110,2,1,71,False,True
1100,110,3,1,71,False,True
1100,110,4,1,64,False,False
1100,110,4,2,57,False,True
1100,110,5,1,63,True,True
1101,110,1,1,34,True,True
1102,110,1,1,144,False,False
1102,110,1,2,149,False,True
1102,110,2,1,144,True,True
1103,110,1,1,67,False,True
1103,110,2,1,67,True,True
1104,110,1,1,149,True,True
1105,110,1,1,109,False,False
1105,110,1,2,102,True,True
1106,110,1,1,146,True,False
1107,110,1,1,37,False,False
1107,110,1,2,23,False,True
1107,110,2,1,24,True,False
1108,110,1,1,46,False,True
1108,110,2,1,46,True,True
1109,110,1,1,13,True,True
1110,111,1,1,15,True,True
1111,111,1,1,15,True,True
1112,111,1,1,112,True,True
1113,111,1,1,70,False,False
1113,111,1,2,62,False,True
1113,111,2,1,62,True,True
1114,111,1,1,15,True,True
1115,111,1,1,121,True,True
1116,111,1,1,57,True,True
1117,111,1,1,120,False,True
1117,111,2,1,128,True,True
1118,111,1,1,35,False,True
1118,111,2,1,35,False,True
1118,111,3,1,35,False,True
1118,111,4,1,22,True,True
1119,111,1,1,154,True,True
1120,112,1,1,50,False,True
1120,112,2,1,50,False,True
1120,112,3,1,50,True,True
1121,112,1,1,52,True,True
1122,112,1,1,4,True,True
1123,112,1,1,72,False,True
1123,112,2,1,77,True,True
1124,112,1,1,76,True,True
1125,112,1,1,101,True,True
1126,112,1,1,32,False,True
1126,112,2,1,41,True,True
1127,112,1,1,134,True,True
1128,112,1,1,2,True,True
1129,112,1,1,104,True,False
1130,113,1,1,69,True,False
1131,113,1,1,61,True,False
1132,113,1,1,100,False,True
1132,113,2,1,100,False,True
1132,113,3,1,100,False,True
1132,113,4,1,107,False,True
1132,113,5,1,107,False,True
1132,113,6,1,116,True,True
1133,113,1,1,43,False,True
1133,113,2,1,43,True,True
1134,113,1,1,66,False,True
1134,113,2,1,66,False,True
1134,113,3,1,75,True,True
1135,113,1,1,38,True,True
1136,113,1,1,72,False,True
1136,113,2,1,77,True,True
1137,113,1,1,108,False,True
1137,113,2,1,108,True,True
1138,113,1,1,123,True,True
1139,113,1,1,86,True,True
1140,114,1,1,152,True,True
1141,114,1,1,69,True,True
1142,114,1,1,51,False,True
1142,114,2,1,51,True,True
1143,114,1,1,74,True,True
1144,114,1,1,6,False,True
1144,114,2,1,1,False,True
1144,114,3,1,1,False,True
1144,114,4,1,1,False,True
1144,114,5,1,1,False,True
1144,114,6,1,1,False,True
1144,114,7,1,1,True,True
1145,114,1,1,72,False,False
1145,114,1,2,73,True,True
1146,114,1,1,53,False,True
1146,114,2,1,53,False,True
1146,114,3,1,53,False,True
1146,114,4,1,53,False,True
1146,114,5,1,53,False,True
1146,114,6,1,53,True,True
1147,114,1,1,4,True,True
1148,114,1,1,48,True,True
1149,114,1,1,32,True,True
1150,115,1,1,25,False,True
1150,115,2,1,30,False,True
1150,115,3,1,14,True,True
1151,115,1,1,143,True,True
1152,115,1,1,42,False,True
1152,115,2,1,42,False,True
1152,115,3,1,34,True,False
1153,115,1,1,39,True,True
1154,115,1,1,29,False,True
1154,115,2,1,23,True,True
1155,115,1,1,39,False,False
1155,115,1,2,40,False,True
1155,115,2,1,39,False,True
1155,115,3,1,40,True,False
1156,115,1,1,59,False,False
1156,115,1,2,66,True,False
1157,115,1,1,67,True,False
1158,115,1,1,67,False,True
1158,115,2,1,61,True,True
1159,115,1,1,45,True,True
1160,116,1,1,16,True,True
1161,116,1,1,20,False,True
1161,116,2,1,20,False,True
1161,116,3,1,20,False,True
1161,116,4,1,20,True,True
1162,116,1,1,103,False,True
1162,116,2,1,121,True,True
1163,116,1,1,127,False,True
1163,116,2,1,97,True,True
1164,116,1,1,73,False,False
1164,116,1,2,41,True,False
1165,116,1,1,48,False,True
1165,116,2,1,48,False,True
1165,116,3,1,48,True,True
1166,116,1,1,92,True,True
1167,116,1,1,87,True,False
1168,116,1,1,85,True,True
1169,116,1,1,94,False,True
1169,116,2,1,94,True,True
1170,117,1,1,89,True,True
1171,117,1,1,98,False,True
1171,117,2,1,98,False,True
1171,117,3,1,98,False,True
1171,117,4,1,98,True,True
1172,117,1,1,38,False,True
1172,117,2,1,38,True,True
1173,117,1,1,27,True,True
1174,117,1,1,97,False,True
1174,117,2,1,97,False,True
1174,117,3,1,110,False,True
1174,117,4,1,97,True,True
1175,117,1,1,98,False,False
1175,117,1,2,82,True,False
1176,117,1,1,82,True,True
1177,117,1,1,148,False,True
1177,117,2,1,154,False,True
1177,117,3,1,148,False,True
1177,117,4,1,154,False,True
1177,117,5,1,154,True,True
1178,117,1,1,96,False,True
1178,117,2,1,89,False,True
1178,117,3,1,96,False,True
1178,117,4,1,96,False,True
1178,117,5,1,96,False,True
1178,117,6,1,96,False,True
1178,117,7,1,96,False,True
1178,117,8,1,90,True,True
1179,117,1,1,104,False,False
1179,117,1,2,105,True,True
1180,118,1,1,118,True,True
1181,118,1,1,122,False,True
1181,118,2,1,122,False,True
1181,118,3,1,122,False,True
1181,118,4,1,129,True,False
1182,118,1,1,15,False,False
1182,118,1,2,7,False,True
1182,118,2,1,15,False,True
1182,118,3,1,7,False,True
1182,118,4,1,15,True,True
1183,118,1,1,41,True,True
1184,118,1,1,151,True,True
1185,118,1,1,82,True,False
1186,118,1,1,147,True,True
1187,118,1,1,72,True,True
1188,118,1,1,11,True,True
1189,118,1,1,73,False,True
1189,118,2,1,72,False,True
1189,118,3,1,72,True,True
1190,119,1,1,43,True,False
1191,119,1,1,77,True,True
1192,119,1,1,25,True,True
1193,119,1,1,44,True,True
1194,119,1,1,18,False,True
1194,119,2,1,12,True,True
1195,119,1,1,66,False,True
1195,119,2,1,73,True,True
1196,119,1,1,23,True,True
1197,119,1,1,69,True,True
1198,119,1,1,119,False,True
1198,119,2,1,119,True,True
1199,119,1,1,94,False,True
1199,119,2,1,94,False,True
1199,119,3,1,94,False,True
1199,119,4,1,88,True,True
1200,120,1,1,44,True,True
1201,120,1,1,39,True,False
1202,120,1,1,63,True,True
1203,120,1,1,50,True,False
1204,120,1,1,101,False,True
1204,120,2,1,117,True,False
1205,120,1,1,29,True,False
1206,120,1,1,7,False,True
1206,120,2,1,7,True,True
1207,120,1,1,115,True,True
1208,120,1,1,103,False,True
1208,120,2,1,103,False,True
1208,120,3,1,97,False,False
1208,120,3,2,86,True,True
1209,120,1,1,60,True,True
1210,121,1,1,144,True,True
1211,121,1,1,76,True,True
1212,121,1,1,145,False,True
1212,121,2,1,153,True,True
1213,121,1,1,150,False,True
1213,121,2,1,153,True,True
1214,121,1,1,55,True,True
1215,121,1,1,134,True,True
1216,121,1,1,98,False,True
1216,121,2,1,86,True,True
1217,121,1,1,139,False,True
1217,121,2,1,129,False,False
1217,121,2,2,122,True,True
1218,121,1,1,139,False,True
1218,121,2,1,133,True,True
1219,121,1,1,39,True,False
1220,122,1,1,140,False,True
1220,122,2,1,149,False,True
1220,122,3,1,149,False,True
1220,122,4,1,140,True,False
1221,122,1,1,137,True,False
1222,122,1,1,154,True,True
1223,122,1,1,80,True,True
1224,122,1,1,66,False,False
1224,122,1,2,40,True,True
1225,122,1,1,67,True,False
1226,122,1,1,79,False,False
1226,122,1,2,91,True,True
1227,122,1,1,105,True,False
1228,122,1,1,76,True,True
1229,122,1,1,87,False,False
1229,122,1,2,88,False,True
1229,122,2,1,88,True,True
1230,123,1,1,61,True,True
1231,123,1,1,140,True,True
1232,123,1,1,138,False,True
1232,123,2,1,150,False,True
1232,123,3,1,150,True,True
1233,123,1,1,125,False,True
1233,123,2,1,93,False,False
1233,123,2,2,88,False,False
1233,123,2,3,87,False,True
1233,123,3,1,83,False,True
1233,123,4,1,80,True,True
1234,123,1,1,74,True,False
1235,123,1,1,3,False,True
1235,123,2,1,3,True,True
1236,123,1,1,33,False,False
1236,123,1,2,42,False,False
1236,123,1,3,45,False,True
1236,123,2,1,42,False,False
1236,123,2,2,15,False,True
1236,123,3,1,34,False,True
1236,123,4,1,15,False,True
1236,123,5,1,34,True,True
1237,123,1,1,57,False,False
1237,123,1,2,64,True,True
1238,123,1,1,142,False,True
1238,123,2,1,145,False,True
1238,123,3,1,142,False,True
1238,123,4,1,145,True,True
1239,123,1,1,62,False,True
1239,123,2,1,66,False,True
1239,123,3,1,59,False,True
1239,123,4,1,72,True,False
1240,124,1,1,72,True,True
1241,124,1,1,86,False,False
1241,124,1,2,120,False,True
1241,124,2,1,120,True,True
1242,124,1,1,46,False,True
1242,124,2,1,55,False,False
1242,124,2,2,61,True,True
1243,124,1,1,56,True,True
1244,124,1,1,78,True,True
1245,124,1,1,145,True,True
1246,124,1,1,108,True,False
1247,124,1,1,57,True,True
1248,124,1,1,77,True,True
1249,124,1,1,147,False,True
1249,124,2,1,147,True,True
1250,125,1,1,107,True,True
1251,125,1,1,120,False,True
1251,125,2,1,120,True,True
1252,125,1,1,146,False,True
1252,125,2,1,146,True,True
1253,125,1,1,71,False,True
1253,125,2,1,70,True,True
1254,125,1,1,122,False,True
1254,125,2,1,122,False,True
1254,125,3,1,121,False,True
1254,125,4,1,111,False,True
1254,125,5,1,111,False,True
1254,125,6,1,111,False,True
1254,125,7,1,122,False,False
1254,125,7,2,129,False,True
1254,125,8,1,122,False,True
1254,125,9,1,122,False,True
1254,125,10,1,123,True,True
1255,125,1,1,51,True,True
1256,125,1,1,90,False,True
1256,125,2,1,90,True,True
1257,125,1,1,118,True,False
1258,125,1,1,131,True,True
1259,125,1,1,67,True,True
1260,126,1,1,39,True,True
1261,126,1,1,30,False,True
1261,126,2,1,44,True,True
1262,126,1,1,81,True,True
1263,126,1,1,121,True,False
1264,126,1,1,96,False,True
1264,126,2,1,89,False,True
1264,126,3,1,89,False,True
1264,126,4,1,89,False,True
1264,126,5,1,89,True,True
1265,126,1,1,16,True,True
1266,126,1,1,17,False,True
1266,126,2,1,17,False,True
1266,126,3,1,17,True,True
1267,126,1,1,32,True,True
1268,126,1,1,45,False,True
1268,126,2,1,51,True,False
1269,126,1,1,103,True,False
1270,127,1,1,14,False,True
1270,127,2,1,14,False,True
1270,127,3,1,13,False,False
1270,127,3,2,10,True,False
1271,127,1,1,56,False,False
1271,127,1,2,70,True,True
1272,127,1,1,89,True,False
1273,127,1,1,16,True,False
1274,127,1,1,66,True,True
1275,127,1,1,111,True,False
1276,127,1,1,56,True,True
1277,127,1,1,96,True,True
1278,127,1,1,120,True,False
1279,127,1,1,69,True,True
1280,128,1,1,74,True,False
1281,128,1,1,13,False,False
1281,128,1,2,10,True,False
1282,128,1,1,138,True,True
1283,128,1,1,146,True,True
1284,128,1,1,55,True,False
1285,128,1,1,152,True,True
1286,128,1,1,26,True,True
1287,128,1,1,78,True,False
1288,128,1,1,53,True,False
1289,128,1,1,77,True,True
1290,129,1,1,73,False,True
1290,129,2,1,73,True,True
1291,129,1,1,90,False,False
1291,129,1,2,96,False,False
1291,129,1,3,116,False,True
1291,129,2,1,116,False,True
1291,129,3,1,116,False,True
1291,129,4,1,116,True,True
1292,129,1,1,114,False,True
1292,129,2,1,114,False,True
1292,129,3,1,114,True,True
1293,129,1,1,6,True,True
1294,129,1,1,33,True,True
1295,129,1,1,134,True,False
1296,129,1,1,127,False,True
1296,129,2,1,109,False,True
1296,129,3,1,109,False,True
1296,129,4,1,109,False,True
1296,129,5,1,127,True,True
1297,129,1,1,37,False,True
1297,129,2,1,23,False,True
1297,129,3,1,23,True,True
1298,129,1,1,43,True,True
1299,129,1,1,109,False,False
1299,129,1,2,108,False,True
1299,129,2,1,109,False,False
1299,129,2,2,110,True,True
1300,130,1,1,86,False,True
1300,130,2,1,139,False,True
1300,130,3,1,128,True,False
1301,130,1,1,127,False,True
1301,130,2,1,127,False,True
1301,130,3,1,127,False,True
1301,130,4,1,86,False,True
1301,130,5,1,86,True,True
1302,130,1,1,100,True,False
1303,130,1,1,130,False,True
1303,130,2,1,130,False,True
1303,130,3,1,81,False,False
1303,130,3,2,61,False,True
1303,130,4,1,81,True,False
1304,130,1,1,113,False,True
1304,130,2,1,113,True,True
1305,130,1,1,53,False,False
1305,130,1,2,43,False,False
1305,130,1,3,34,False,True
1305,130,2,1,47,False,True
1305,130,3,1,81,True,False
1306,130,1,1,125,True,True
1307,130,1,1,48,False,True
1307,130,2,1,60,True,True
1308,130,1,1,107,False,True
1308,130,2,1,145,True,False
1309,130,1,1,26,True,True
1310,131,1,1,41,True,True
1311,131,1,1,91,False,True
1311,131,2,1,61,True,True
1312,131,1,1,143,False,True
1312,131,2,1,151,True,True
1313,131,1,1,31,True,True
1314,131,1,1,59,True,True
1315,131,1,1,77,True,False
1316,131,1,1,3,False,True
1316,131,2,1,7,True,True
1317,131,1,1,97,False,False
1317,131,1,2,103,True,False
1318,131,1,1,154,False,True
1318,131,2,1,147,True,False
1319,131,1,1,116,False,False
1319,131,1,2,115,True,True
1320,132,1,1,149,False,True
1320,132,2,1,140,False,False
1320,132,2,2,141,False,True
1320,132,3,1,141,True,True
1321,132,1,1,103,False,True
1321,132,2,1,103,False,True
1321,132,3,1,103,False,True
1321,132,4,1,86,True,True
1322,132,1,1,67,True,True
1323,132,1,1,73,True,False
1324,132,1,1,117,False,False
1324,132,1,2,132,True,False
1325,132,1,1,144,True,True
1326,132,1,1,118,True,False
1327,132,1,1,151,True,True
1328,132,1,1,44,True,False
1329,132,1,1,144,True,True
1330,133,1,1,89,True,True
1331,133,1,1,116,False,True
1331,133,2,1,116,False,True
1331,133,3,1,126,False,True
1331,133,4,1,116,True,True
1332,133,1,1,65,True,True
1333,133,1,1,68,False,True
1333,133,2,1,68,True,True
1334,133,1,1,115,True,True
1335,133,1,1,95,True,True
1336,133,1,1,68,True,False
1337,133,1,1,71,False,True
1337,133,2,1,71,False,True
1337,133,3,1,71,False,True
1337,133,4,1,71,False,True
1337,133,5,1,71,True,True
1338,133,1,1,139,True,False
1339,133,1,1,50,False,True
1339,133,2,1,50,True,True
1340,134,1,1,115,False,True
1340,134,2,1,107,False,True
1340,134,3,1,107,False,True
1340,134,4,1,117,False,True
1340,134,5,1,107,False,True
1340,134,6,1,99,True,True
1341,134,1,1,101,False,True
1341,134,2,1,76,False,True
1341,134,3,1,76,False,True
1341,134,4,1,76,False,True
1341,134,5,1,76,True,True
1342,134,1,1,40,False,False
1342,134,1,2,32,False,True
1342,134,2,1,32,False,True
1342,134,3,1,32,True,True
1343,134,1,1,134,True,False
1344,134,1,1,41,False,True
1344,134,2,1,39,False,True
1344,134,3,1,39,False,True
1344,134,4,1,39,True,True
1345,134,1,1,102,False,False
1345,134,1,2,108,True,True
1346,134,1,1,143,False,True
1346,134,2,1,146,False,True
1346,134,3,1,146,True,True
1347,134,1,1,76,True,True
1348,134,1,1,3,False,True
1348,134,2,1,3,True,True
1349,134,1,1,49,False,True
1349,134,2,1,54,True,True
1350,135,1,1,39,True,True
1351,135,1,1,32,True,True
1352,135,1,1,32,False,True
1352,135,2,1,32,True,True
1353,135,1,1,59,True,True
1354,135,1,1,50,True,True
1355,135,1,1,111,True,True
1356,135,1,1,111,False,True
1356,135,2,1,111,False,True
1356,135,3,1,111,True,True
1357,135,1,1,73,True,True
1358,135,1,1,120,False,True
1358,135,2,1,143,False,True
1358,135,3,1,143,True,True
1359,135,1,1,109,False,False
1359,135,1,2,102,False,True
1359,135,2,1,102,True,True
1360,136,1,1,69,True,True
1361,136,1,1,147,True,False
1362,136,1,1,44,True,True
1363,136,1,1,80,True,True
1364,136,1,1,41,False,True
1364,136,2,1,33,True,True
1365,136,1,1,37,False,True
1365,136,2,1,49,False,True
1365,136,3,1,49,False,True
1365,136,4,1,54,True,True
1366,136,1,1,29,True,True
1367,136,1,1,62,True,True
1368,136,1,1,42,False,True
1368,136,2,1,42,False,True
1368,136,3,1,41,False,True
1368,136,4,1,59,True,True
1369,136,1,1,75,True,True
1370,137,1,1,29,True,True
1371,137,1,1,139,False,True
1371,137,2,1,139,True,True
1372,137,1,1,131,True,True
1373,137,1,1,46,True,True
1374,137,1,1,57,False,False
1374,137,1,2,64,False,True
1374,137,2,1,64,False,True
1374,137,3,1,64,False,True
1374,137,4,1,64,True,True
1375,137,1,1,28,False,False
1375,137,1,2,22,True,True
1376,137,1,1,132,True,True
1377,137,1,1,80,True,True
1378,137,1,1,133,False,True
1378,137,2,1,120,True,True
1379,137,1,1,109,True,False
1380,138,1,1,121,True,True
1381,138,1,1,97,False,True
1381,138,2,1,97,False,True
1381,138,3,1,97,False,True
1381,138,4,1,97,False,True
1381,138,5,1,97,True,True
1382,138,1,1,59,False,True
1382,138,2,1,59,True,True
1383,138,1,1,45,True,True
1384,138,1,1,104,True,False
1385,138,1,1,150,False,True
1385,138,2,1,153,False,True
1385,138,3,1,142,False,True
1385,138,4,1,150,False,True
1385,138,5,1,150,False,True
1385,138,6,1,150,True,True
1386,138,1,1,77,True,True
1387,138,1,1,33,True,True
1388,138,1,1,15,True,True
1389,138,1,1,6,False,True
1389,138,2,1,1,False,True
1389,138,3,1,6,True,True
1390,139,1,1,141,False,True
1390,139,2,1,141,False,True
1390,139,3,1,137,False,True
1390,139,4,1,137,True,True
1391,139,1,1,14,False,True
1391,139,2,1,14,True,True
1392,139,1,1,1,False,True
1392,139,2,1,1,False,True
1392,139,3,1,1,True,True
1393,139,1,1,121,True,True
1394,139,1,1,59,True,True
1395,139,1,1,143,False,True
1395,139,2,1,127,False,True
1395,139,3,1,127,False,True
1395,139,4,1,143,True,False
1396,139,1,1,136,True,True
1397,139,1,1,95,False,True
1397,139,2,1,88,False,True
1397,139,3,1,84,False,True
1397,139,4,1,88,False,True
1397,139,5,1,88,True,True
1398,139,1,1,48,True,True
1399,139,1,1,85,True,True
1400,140,1,1,143,True,True
1401,140,1,1,27,True,True
1402,140,1,1,56,False,True
1402,140,2,1,49,False,True
1402,140,3,1,49,False,True
1402,140,4,1,49,False,True
1402,140,5,1,49,False,True
1402,140,6,1,38,True,True
1403,140,1,1,133,True,True
1404,140,1,1,45,False,True
1404,140,2,1,50,True,True
1405,140,1,1,110,False,False
1405,140,1,2,109,False,True
1405,140,2,1,109,False,True
1405,140,3,1,109,True,True
1406,140,1,1,134,False,True
1406,140,2,1,134,False,True
1406,140,3,1,133,False,False
1406,140,3,2,105,True,False
1407,140,1,1,36,False,True
1407,140,2,1,18,False,True
1407,140,3,1,22,False,True
1407,140,4,1,22,False,True
1407,140,5,1,22,True,True
1408,140,1,1,77,False,True
1408,140,2,1,78,True,False
1409,140,1,1,40,True,True
1410,141,1,1,152,True,True
1411,141,1,1,44,True,True
1412,141,1,1,70,True,True
1413,141,1,1,16,False,True
1413,141,2,1,16,True,True
1414,141,1,1,84,False,True
1414,141,2,1,84,False,True
1414,141,3,1,81,True,False
1415,141,1,1,145,True,True
1416,141,1,1,146,True,False
1417,141,1,1,1,False,True
1417,141,2,1,1,False,True
1417,141,3,1,1,False,True
1417,141,4,1,1,True,True
1418,141,1,1,66,False,True
1418,141,2,1,66,False,True
1418,141,3,1,73,False,True
1418,141,4,1,73,False,True
1418,141,5,1,73,True,True
1419,141,1,1,68,True,False
1420,142,1,1,114,False,False
1420,142,1,2,130,True,True
1421,142,1,1,44,True,True
1422,142,1,1,133,True,True
1423,142,1,1,40,True,True
1424,142,1,1,60,False,True
1424,142,2,1,61,True,True
1425,142,1,1,10,True,True
1426,142,1,1,66,False,False
1426,142,1,2,78,False,True
1426,142,2,1,78,True,True
1427,142,1,1,73,True,True
1428,142,1,1,145,False,True
1428,142,2,1,138,True,True
1429,142,1,1,135,False,True
1429,142,2,1,135,False,True
1429,142,3,1,123,True,True
1430,143,1,1,152,False,True
1430,143,2,1,152,True,True
1431,143,1,1,96,False,False
1431,143,1,2,89,True,True
1432,143,1,1,75,True,True
1433,143,1,1,126,False,True
1433,143,2,1,126,False,True
1433,143,3,1,126,True,True
1434,143,1,1,76,True,False
1435,143,1,1,25,False,True
1435,143,2,1,26,True,False
1436,143,1,1,44,True,True
1437,143,1,1,121,False,True
1437,143,2,1,147,True,True
1438,143,1,1,59,True,True
1439,143,1,1,24,False,True
1439,143,2,1,13,True,True
1440,144,1,1,140,True,True
1441,144,1,1,102,False,True
1441,144,2,1,102,True,True
1442,144,1,1,97,False,True
1442,144,2,1,86,True,True
1443,144,1,1,83,False,True
1443,144,2,1,87,True,False
1444,144,1,1,56,False,True
1444,144,2,1,49,False,False
1444,144,2,2,23,True,True
1445,144,1,1,119,False,True
1445,144,2,1,119,False,True
1445,144,3,1,103,True,True
1446,144,1,1,52,True,True
1447,144,1,1,34,True,True
1448,144,1,1,118,False,True
1448,144,2,1,108,False,True
1448,144,3,1,108,True,True
1449,144,1,1,1,False,True
1449,144,2,1,2,True,True
1450,145,1,1,146,True,True
1451,145,1,1,33,False,True
1451,145,2,1,33,False,True
1451,145,3,1,32,False,True
1451,145,4,1,33,False,False
1451,145,4,2,27,False,True
1451,145,5,1,27,True,True
1452,145,1,1,14,True,True
1453,145,1,1,0,True,True
1454,145,1,1,154,False,True
1454,145,2,1,148,True,True
1455,145,1,1,77,True,True
1456,145,1,1,69,True,True
1457,145,1,1,69,True,True
1458,145,1,1,68,True,False
1459,145,1,1,89,False,True
1459,145,2,1,90,True,False
1460,146,1,1,38,False,False
1460,146,1,2,24,False,True
1460,146,2,1,24,True,True
1461,146,1,1,13,False,False
1461,146,1,2,10,True,False
1462,146,1,1,111,False,True
1462,146,2,1,122,True,False
1463,146,1,1,86,False,True
1463,146,2,1,86,False,True
1463,146,3,1,97,False,True
1463,146,4,1,97,True,True
1464,146,1,1,77,True,True
1465,146,1,1,66,False,False
1465,146,1,2,67,True,True
1466,146,1,1,38,True,True
1467,146,1,1,11,True,False
1468,146,1,1,6,False,True
1468,146,2,1,10,True,True
1469,146,1,1,72,False,True
1469,146,2,1,58,True,True
1470,147,1,1,59,True,True
1471,147,1,1,100,False,True
1471,147,2,1,132,True,True
1472,147,1,1,109,True,False
1473,147,1,1,33,False,True
1473,147,2,1,33,False,True
1473,147,3,1,33,False,True
1473,147,4,1,34,True,False
1474,147,1,1,45,False,True
1474,147,2,1,45,True,True
1475,147,1,1,76,True,True
1476,147,1,1,59,False,True
1476,147,2,1,33,False,True
1476,147,3,1,59,True,True
1477,147,1,1,39,True,False
1478,147,1,1,126,True,False
1479,147,1,1,143,False,True
1479,147,2,1,119,True,True
1480,148,1,1,110,False,False
1480,148,1,2,103,True,False
1481,148,1,1,28,True,False
1482,148,1,1,59,False,True
1482,148,2,1,59,False,True
1482,148,3,1,59,True,True
1483,148,1,1,86,False,False
1483,148,1,2,97,False,True
1483,148,2,1,85,True,True
1484,148,1,1,113,False,True
1484,148,2,1,114,False,False
1484,148,2,2,130,True,True
1485,148,1,1,5,False,True
1485,148,2,1,5,True,True
1486,148,1,1,80,False,True
1486,148,2,1,80,True,True
1487,148,1,1,67,True,False
1488,148,1,1,115,True,True
1489,148,1,1,77,True,False
1490,149,1,1,109,True,False
1491,149,1,1,73,False,True
1491,149,2,1,73,True,True
1492,149,1,1,41,True,False
1493,149,1,1,152,False,True
1493,149,2,1,139,False,True
1493,149,3,1,146,False,True
1493,149,4,1,151,True,True
1494,149,1,1,74,False,True
1494,149,2,1,71,False,False
1494,149,2,2,64,False,False
1494,149,2,3,63,True,True
1495,149,1,1,80,False,False
1495,149,1,2,83,True,True
1496,149,1,1,105,True,True
1497,149,1,1,85,True,True
1498,149,1,1,55,False,True
1498,149,2,1,55,True,True
1499,149,1,1,2,False,True
1499,149,2,1,11,False,True
1499,149,3,1,2,True,True
1500,150,1,1,81,False,True
1500,150,2,1,84,False,True
1500,150,3,1,83,False,False
1500,150,3,2,87,True,False
1501,150,1,1,151,True,True
1502,150,1,1,8,True,True
1503,150,1,1,63,True,True
1504,150,1,1,70,True,True
1505,150,1,1,109,True,True
1506,150,1,1,8,False,True
1506,150,2,1,16,False,True
1506,150,3,1,8,True,True
1507,150,1,1,123,True,True
1508,150,1,1,58,True,True
1509,150,1,1,56,False,True
1509,150,2,1,56,False,True
1509,150,3,1,62,True,False
1510,151,1,1,80,False,True
1510,151,2,1,87,True,True
1511,151,1,1,141,False,True
1511,151,2,1,140,False,True
1511,151,3,1,149,True,True
1512,151,1,1,38,True,True
1513,151,1,1,126,True,True
1514,151,1,1,126,False,True
1514,151,2,1,100,False,True
